locality_symbol,election_locality_name,target_election,election_number,year,eligible_voters,votes_cast,invalid_votes,valid_votes,Right,Center_Left,Haredi,Arab,Other,total_main_blocs,turnout_pct,invalid_vote_pct,modeled_vote_coverage_pct,Other_raw_pct,Right_valid_pct,Right_pct,Center_Left_valid_pct,Center_Left_pct,Haredi_valid_pct,Haredi_pct,Arab_valid_pct,Arab_pct
3823,גני מודיעין,Knesset_21,21,2019,1825,1431,11,1420,716.0,18.0,684.0,0.0,2.0,1418.0,78.41095890410958,0.7686932215234101,99.85915492957747,0.14084507042253522,50.42253521126761,50.49365303244006,1.267605633802817,1.2693935119887165,48.16901408450705,48.23695345557123,0.0,0.0
3824,עמיחי,Knesset_21,21,2019,65,64,0,64,63.0,0.0,1.0,0.0,0.0,64.0,98.46153846153847,0.0,100.0,0.0,98.4375,98.4375,0.0,0.0,1.5625,1.5625,0.0,0.0
4000,חיפה,Knesset_21,21,2019,247866,145606,1028,144578,51209.0,75103.0,8141.0,8783.0,1342.0,143236.0,58.74383739601237,0.7060148620249166,99.07178132219286,0.9282186778071352,35.419635075876,35.75148705632662,51.9463542171008,52.43304755787651,5.630870533552822,5.683627021139937,6.074921495663241,6.13183836465693
4001,בוקעאתא,Knesset_21,21,2019,519,74,1,73,40.0,31.0,1.0,0.0,1.0,72.0,14.258188824662813,1.3513513513513513,98.63013698630137,1.36986301369863,54.794520547945204,55.55555555555556,42.465753424657535,43.05555555555556,1.36986301369863,1.3888888888888888,0.0,0.0
4002,אלי-עד,Knesset_21,21,2019,296,226,2,224,70.0,153.0,1.0,0.0,0.0,224.0,76.35135135135135,0.8849557522123894,100.0,0.0,31.25,31.25,68.30357142857143,68.30357142857143,0.4464285714285714,0.4464285714285714,0.0,0.0
4003,אל-רום,Knesset_21,21,2019,330,251,0,251,55.0,193.0,0.0,1.0,2.0,249.0,76.06060606060606,0.0,99.20318725099602,0.796812749003984,21.91235059760956,22.08835341365462,76.89243027888446,77.51004016064257,0.0,0.0,0.398406374501992,0.4016064257028112
4004,כפר חרוב,Knesset_21,21,2019,379,243,0,243,32.0,207.0,0.0,1.0,3.0,240.0,64.1160949868074,0.0,98.76543209876543,1.2345679012345678,13.168724279835391,13.333333333333334,85.18518518518519,86.25,0.0,0.0,0.411522633744856,0.4166666666666667
4005,חספין,Knesset_21,21,2019,801,632,1,631,604.0,13.0,14.0,0.0,0.0,631.0,78.90137328339576,0.15822784810126583,100.0,0.0,95.72107765451663,95.72107765451663,2.0602218700475436,2.0602218700475436,2.218700475435816,2.218700475435816,0.0,0.0
4006,קשת,Knesset_21,21,2019,424,334,0,334,319.0,7.0,6.0,0.0,2.0,332.0,78.77358490566037,0.0,99.40119760479041,0.5988023952095809,95.50898203592814,96.08433734939759,2.095808383233533,2.108433734939759,1.7964071856287425,1.8072289156626504,0.0,0.0
4007,יונתן,Knesset_21,21,2019,357,291,0,291,260.0,29.0,2.0,0.0,0.0,291.0,81.5126050420168,0.0,100.0,0.0,89.3470790378007,89.3470790378007,9.965635738831615,9.965635738831615,0.6872852233676976,0.6872852233676976,0.0,0.0
4008,מעלה גמלא,Knesset_21,21,2019,390,312,0,312,53.0,256.0,0.0,0.0,3.0,309.0,80.0,0.0,99.03846153846155,0.9615384615384616,16.98717948717949,17.15210355987055,82.05128205128204,82.84789644012946,0.0,0.0,0.0,0.0
4009,שעל,Knesset_21,21,2019,213,170,1,169,65.0,100.0,4.0,0.0,0.0,169.0,79.81220657276995,0.5882352941176471,100.0,0.0,38.46153846153847,38.46153846153847,59.171597633136095,59.171597633136095,2.366863905325444,2.366863905325444,0.0,0.0
4010,אודם,Knesset_21,21,2019,113,88,0,88,25.0,63.0,0.0,0.0,0.0,88.0,77.87610619469027,0.0,100.0,0.0,28.40909090909091,28.40909090909091,71.5909090909091,71.5909090909091,0.0,0.0,0.0,0.0
4011,אבני איתן,Knesset_21,21,2019,395,322,0,322,298.0,22.0,0.0,0.0,2.0,320.0,81.51898734177216,0.0,99.37888198757764,0.6211180124223602,92.54658385093167,93.125,6.832298136645963,6.875000000000001,0.0,0.0,0.0,0.0
4012,אניעם,Knesset_21,21,2019,435,306,0,306,108.0,190.0,4.0,0.0,4.0,302.0,70.34482758620689,0.0,98.69281045751634,1.3071895424836601,35.294117647058826,35.76158940397351,62.091503267973856,62.913907284768214,1.3071895424836601,1.3245033112582782,0.0,0.0
4013,אורטל,Knesset_21,21,2019,248,193,1,192,43.0,146.0,1.0,1.0,1.0,191.0,77.82258064516128,0.5181347150259068,99.47916666666666,0.5208333333333333,22.395833333333336,22.5130890052356,76.04166666666666,76.43979057591623,0.5208333333333333,0.5235602094240838,0.5208333333333333,0.5235602094240838
4014,נטור,Knesset_21,21,2019,234,188,0,188,125.0,61.0,2.0,0.0,0.0,188.0,80.34188034188034,0.0,100.0,0.0,66.48936170212765,66.48936170212765,32.4468085106383,32.4468085106383,1.0638297872340425,1.0638297872340425,0.0,0.0
4015,בני יהודה,Knesset_21,21,2019,891,599,5,594,209.0,381.0,3.0,1.0,0.0,594.0,67.22783389450056,0.8347245409015025,100.0,0.0,35.18518518518518,35.18518518518518,64.14141414141415,64.14141414141415,0.5050505050505051,0.5050505050505051,0.16835016835016833,0.16835016835016833
4017,אלוני הבשן,Knesset_21,21,2019,217,159,2,157,143.0,10.0,4.0,0.0,0.0,157.0,73.27188940092167,1.257861635220126,100.0,0.0,91.0828025477707,91.0828025477707,6.369426751592357,6.369426751592357,2.547770700636943,2.547770700636943,0.0,0.0
4019,מיצר,Knesset_21,21,2019,122,95,0,95,25.0,69.0,0.0,0.0,1.0,94.0,77.8688524590164,0.0,98.94736842105263,1.0526315789473684,26.31578947368421,26.595744680851062,72.63157894736842,73.40425531914893,0.0,0.0,0.0,0.0
4021,גבעת יואב,Knesset_21,21,2019,469,355,0,355,112.0,237.0,2.0,0.0,4.0,351.0,75.69296375266525,0.0,98.87323943661971,1.1267605633802817,31.549295774647888,31.908831908831907,66.7605633802817,67.52136752136752,0.5633802816901409,0.5698005698005698,0.0,0.0
4022,גשור,Knesset_21,21,2019,223,158,0,158,38.0,118.0,2.0,0.0,0.0,158.0,70.85201793721974,0.0,100.0,0.0,24.050632911392405,24.050632911392405,74.68354430379746,74.68354430379746,1.2658227848101267,1.2658227848101267,0.0,0.0
4024,קלע,Knesset_21,21,2019,212,127,1,126,51.0,71.0,1.0,0.0,3.0,123.0,59.905660377358494,0.7874015748031495,97.61904761904762,2.380952380952381,40.476190476190474,41.46341463414634,56.34920634920635,57.72357723577236,0.7936507936507936,0.8130081300813009,0.0,0.0
4025,קדמת צבי,Knesset_21,21,2019,372,290,0,290,72.0,218.0,0.0,0.0,0.0,290.0,77.95698924731182,0.0,100.0,0.0,24.82758620689655,24.82758620689655,75.17241379310344,75.17241379310344,0.0,0.0,0.0,0.0
4026,חד-נס,Knesset_21,21,2019,630,398,0,398,153.0,238.0,3.0,0.0,4.0,394.0,63.17460317460317,0.0,98.99497487437185,1.0050251256281406,38.44221105527638,38.83248730964467,59.798994974874375,60.40609137055838,0.7537688442211055,0.7614213197969544,0.0,0.0
4028,כנף,Knesset_21,21,2019,318,250,0,250,66.0,182.0,0.0,0.0,2.0,248.0,78.61635220125787,0.0,99.2,0.8,26.400000000000002,26.61290322580645,72.8,73.38709677419355,0.0,0.0,0.0,0.0
4100,קצרין,Knesset_21,21,2019,6040,3565,38,3527,1910.0,1491.0,82.0,1.0,43.0,3484.0,59.02317880794702,1.0659186535764376,98.7808335696059,1.2191664303941026,54.15367167564502,54.82204362801377,42.273887156223424,42.79563719862227,2.3249220300538704,2.3536165327210106,0.02835270768358378,0.02870264064293915
4101,מרום גולן,Knesset_21,21,2019,563,396,0,396,60.0,333.0,1.0,0.0,2.0,394.0,70.33747779751333,0.0,99.4949494949495,0.5050505050505051,15.151515151515152,15.228426395939088,84.0909090909091,84.51776649746193,0.25252525252525254,0.25380710659898476,0.0,0.0
4201,מג'דל שמס,Knesset_21,21,2019,801,139,2,137,52.0,80.0,2.0,0.0,3.0,134.0,17.353308364544322,1.4388489208633095,97.8102189781022,2.18978102189781,37.95620437956204,38.80597014925373,58.3941605839416,59.70149253731343,1.4598540145985401,1.4925373134328357,0.0,0.0
4203,מסעדה,Knesset_21,21,2019,326,71,0,71,33.0,34.0,3.0,1.0,0.0,71.0,21.779141104294478,0.0,100.0,0.0,46.478873239436616,46.478873239436616,47.88732394366197,47.88732394366197,4.225352112676056,4.225352112676056,1.4084507042253522,1.4084507042253522
4204,מבוא חמה,Knesset_21,21,2019,401,283,1,282,30.0,250.0,0.0,1.0,1.0,281.0,70.57356608478803,0.35335689045936397,99.64539007092199,0.3546099290780142,10.638297872340425,10.676156583629894,88.65248226950354,88.96797153024912,0.0,0.0,0.3546099290780142,0.3558718861209964
4301,אפיק,Knesset_21,21,2019,251,178,0,178,39.0,136.0,0.0,0.0,3.0,175.0,70.91633466135458,0.0,98.31460674157303,1.6853932584269662,21.910112359550563,22.285714285714285,76.40449438202246,77.71428571428571,0.0,0.0,0.0,0.0
4303,"נווה אטי""ב",Knesset_21,21,2019,165,111,1,110,38.0,71.0,0.0,0.0,1.0,109.0,67.27272727272727,0.9009009009009009,99.0909090909091,0.9090909090909091,34.54545454545455,34.862385321100916,64.54545454545455,65.13761467889908,0.0,0.0,0.0,0.0
4304,נוב,Knesset_21,21,2019,486,407,0,407,375.0,25.0,4.0,0.0,3.0,404.0,83.7448559670782,0.0,99.26289926289927,0.7371007371007371,92.13759213759214,92.82178217821783,6.142506142506143,6.188118811881188,0.9828009828009828,0.9900990099009901,0.0,0.0
4501,ע'ג'ר,Knesset_21,21,2019,1666,613,14,599,314.0,218.0,33.0,9.0,25.0,574.0,36.79471788715486,2.2838499184339316,95.82637729549248,4.173622704507513,52.42070116861436,54.70383275261324,36.39398998330551,37.97909407665505,5.509181969949917,5.7491289198606275,1.5025041736227045,1.5679442508710801
4502,עין קנייא,Knesset_21,21,2019,134,30,0,30,17.0,12.0,1.0,0.0,0.0,30.0,22.388059701492537,0.0,100.0,0.0,56.666666666666664,56.666666666666664,40.0,40.0,3.3333333333333335,3.3333333333333335,0.0,0.0
4503,עין זיוון,Knesset_21,21,2019,272,187,1,186,41.0,145.0,0.0,0.0,0.0,186.0,68.75,0.53475935828877,100.0,0.0,22.043010752688172,22.043010752688172,77.95698924731182,77.95698924731182,0.0,0.0,0.0,0.0
4551,נאות גולן,Knesset_21,21,2019,411,293,2,291,87.0,203.0,0.0,0.0,1.0,290.0,71.28953771289538,0.6825938566552902,99.65635738831615,0.3436426116838488,29.896907216494846,30.0,69.7594501718213,70.0,0.0,0.0,0.0,0.0
4701,רמת מגשימים,Knesset_21,21,2019,440,357,0,357,335.0,20.0,2.0,0.0,0.0,357.0,81.13636363636364,0.0,100.0,0.0,93.8375350140056,93.8375350140056,5.602240896358544,5.602240896358544,0.5602240896358543,0.5602240896358543,0.0,0.0
4702,רמות,Knesset_21,21,2019,435,347,0,347,66.0,275.0,3.0,0.0,3.0,344.0,79.77011494252874,0.0,99.13544668587896,0.8645533141210375,19.020172910662826,19.186046511627907,79.2507204610951,79.94186046511628,0.8645533141210375,0.872093023255814,0.0,0.0
5000,תל אביב - יפו,Knesset_21,21,2019,426398,268795,1194,267601,71595.0,177539.0,10957.0,6198.0,1312.0,266289.0,63.03852269475936,0.444204691307502,99.50971782616656,0.4902821738334311,26.754384325918064,26.886202584410167,66.34466986296763,66.67154858067738,4.094528794735446,4.114702447341047,2.3161348425454316,2.327546387571398
6000,באקה אל-גרביה,Knesset_21,21,2019,18635,7991,130,7861,96.0,1083.0,39.0,6549.0,94.0,7767.0,42.88167426884894,1.6268301839569517,98.8042233812492,1.195776618750795,1.221218674468897,1.2359984550019312,13.776873171352245,13.943607570490538,0.4961200865029895,0.5021243723445346,83.31001144892507,84.318269602163
6100,בני ברק,Knesset_21,21,2019,109000,84202,1398,82804,7747.0,1782.0,73100.0,16.0,159.0,82645.0,77.24954128440366,1.6602931046768485,99.80798029080721,0.19201970919279263,9.355828220858896,9.37382781777482,2.152069948311676,2.156210297053663,88.28075938360466,88.45060197229112,0.01932273803197913,0.019359912880392037
6200,בת ים,Knesset_21,21,2019,124102,64948,570,64378,32923.0,25717.0,4939.0,103.0,696.0,63682.0,52.33437011490548,0.8776251770647288,98.91888533349902,1.0811146665009785,51.14014104197086,51.699067240350495,39.946876262077105,40.383467855909046,7.6718754854142714,7.755723752394711,0.15999254403678276,0.16174115134574918
6300,גבעתיים,Knesset_21,21,2019,48210,34524,115,34409,9119.0,24516.0,489.0,145.0,140.0,34269.0,71.61169881767269,0.33310161047387327,99.59312970443779,0.4068702955622076,26.501787323084073,26.61005573550439,71.24880118573628,71.53987568939858,1.4211398180708534,1.4269456359975488,0.4214013775465721,0.4231229390994777
6400,הרצליה,Knesset_21,21,2019,81001,54927,217,54710,17938.0,34687.0,1746.0,97.0,242.0,54468.0,67.81027394723522,0.39506981994283324,99.55766770243099,0.4423322975690002,32.78742460244928,32.933098332966146,63.40157192469385,63.683263567599326,3.191372692377993,3.2055518836748185,0.1772984829098885,0.17808621575971212
6500,חדרה,Knesset_21,21,2019,75611,47508,404,47104,24558.0,18558.0,3508.0,71.0,409.0,46695.0,62.832127600481414,0.8503830933737476,99.13170855978261,0.8682914402173914,52.13569972826087,52.5923546418246,39.39792798913043,39.74301317057501,7.447350543478261,7.5125816468572655,0.1507302989130435,0.15205054074312024
6600,חולון,Knesset_21,21,2019,157915,101653,733,100920,50021.0,41727.0,8377.0,79.0,716.0,100204.0,64.37197226355951,0.7210805386953656,99.290527150218,0.7094728497820055,49.565001981767736,49.919164903596666,41.34661117717003,41.64205021755619,8.300634165675783,8.35994571075007,0.07827982560443915,0.07883916809708195
6700,טבריה,Knesset_21,21,2019,34701,20584,132,20452,12039.0,3634.0,4603.0,14.0,162.0,20290.0,59.31817526872425,0.6412747765254567,99.20790142773322,0.792098572266771,58.864658713084296,59.33464760965993,17.76843340504596,17.910300640709707,22.506356346567575,22.68605224248398,0.06845296303539997,0.06899950714637752
6800,קרית אתא,Knesset_21,21,2019,46961,30871,246,30625,17868.0,9864.0,2602.0,15.0,276.0,30349.0,65.73752688401014,0.7968643710926112,99.09877551020408,0.9012244897959184,58.34448979591836,58.87508649378892,32.20897959183674,32.501894625852586,8.496326530612244,8.573593858117237,0.04897959183673469,0.049425022241260004
6900,כפר סבא,Knesset_21,21,2019,80130,58662,239,58423,19968.0,36554.0,1508.0,100.0,293.0,58130.0,73.20853612879071,0.40741877194776854,99.49848518562895,0.5015148143710525,34.17832018212005,34.35059349733356,62.56782431576605,62.883192843626354,2.5811752220871917,2.5941854464132117,0.17116546565564933,0.1720282126268708
7000,לוד,Knesset_21,21,2019,54846,30790,314,30476,16574.0,8023.0,2130.0,3334.0,415.0,30061.0,56.1390074025453,1.0198116271516726,98.63827273920462,1.36172726079538,54.38377739860874,55.13455972855195,26.325633285208035,26.68906556668108,6.9891061819136375,7.085592628322411,10.939755873474208,11.090782076444562
7100,אשקלון,Knesset_21,21,2019,112413,70010,616,69394,39899.0,22759.0,5944.0,44.0,748.0,68646.0,62.27927374947737,0.8798743036709041,98.92209701126899,1.0779029887310143,57.49632533072023,58.12283308568599,32.79678358359512,33.154153191737315,8.565582038792979,8.658916761355359,0.0634060581606479,0.06409696122133846
7200,נס ציונה,Knesset_21,21,2019,33516,25645,121,25524,8992.0,15701.0,704.0,27.0,100.0,25424.0,76.515693996897,0.47182686683564046,99.60821187901583,0.39178812098417176,35.22958783889673,35.36815607300189,61.514652875724806,61.75660792951542,2.758188371728569,2.7690371302706107,0.10578279266572638,0.10619886721208308
7300,נצרת,Knesset_21,21,2019,57041,22720,315,22405,493.0,2832.0,46.0,18632.0,402.0,22003.0,39.830998755281286,1.386443661971831,98.20575764338318,1.7942423566168269,2.200401696049989,2.24060355406081,12.640035706315555,12.870972140162706,0.20531131443874134,0.20906240058173883,83.16000892657888,84.67936190519475
7400,נתניה,Knesset_21,21,2019,181085,109241,818,108423,57053.0,37887.0,12647.0,59.0,777.0,107646.0,60.32581384432725,0.7488031050612866,99.28336238620957,0.7166376137904319,52.620753899080455,53.000575961949345,34.94369275891647,35.19591995986846,11.664499229868202,11.748694795905095,0.05441649834444721,0.05480928227709343
7500,סח'נין,Knesset_21,21,2019,21019,17106,84,17022,266.0,560.0,29.0,16104.0,63.0,16959.0,81.38351015747656,0.4910557699052964,99.62989072964399,0.3701092703560099,1.5626835859475972,1.568488708060617,3.2898601809423096,3.3020814906539298,0.17036775937022677,0.17100064862314995,94.60697920338386,94.9584291526623
7600,עכו,Knesset_21,21,2019,41584,24254,330,23924,11244.0,5897.0,1611.0,4897.0,275.0,23649.0,58.32531742978069,1.3606003133503752,98.8505266677813,1.1494733322186925,46.99882962715265,47.545350754788785,24.648888145795016,24.93551524377352,6.733823775288414,6.812127362679184,20.468985119545227,20.70700663875851
7700,עפולה,Knesset_21,21,2019,40352,26116,252,25864,15344.0,7945.0,2298.0,32.0,245.0,25619.0,64.72045995241872,0.9649257160361465,99.05273739560779,0.9472626043922053,59.32570368079183,59.893048128342244,30.718373028147234,31.012139427768453,8.884936591401175,8.96990514852258,0.12372409526755336,0.12490729536672
7800,פרדס חנה-כרכור,Knesset_21,21,2019,30005,21654,103,21551,8848.0,11669.0,827.0,58.0,149.0,21402.0,72.1679720046659,0.4756626951140667,99.30861676952347,0.691383230476544,41.05609948494269,41.34193066068592,54.14597930490464,54.52294178114195,3.8374089369402813,3.864124848145033,0.2691290427358359,0.27100271002710025
7900,פתח תקווה,Knesset_21,21,2019,189414,131617,880,130737,64842.0,51380.0,13560.0,83.0,872.0,129865.0,69.4864159988174,0.6686066389600127,99.33301207768268,0.6669879223173242,49.597283095068725,49.93031224733377,39.30027459709187,39.56416278442998,10.37196814979692,10.441612443691525,0.06348623572515814,0.06391252454471952
8000,צפת,Knesset_21,21,2019,23118,14130,96,14034,7750.0,2081.0,4045.0,100.0,58.0,13976.0,61.12120425642357,0.6794055201698515,99.58671797064272,0.4132820293572752,55.22302978480832,55.452203777904984,14.828274191249822,14.889811104751002,28.82285877155479,28.942472810532344,0.7125552230297848,0.7155123068116772
8200,קרית מוצקין,Knesset_21,21,2019,37178,24868,156,24712,11501.0,12382.0,565.0,19.0,245.0,24467.0,66.88902038840175,0.6273122084606724,99.00857882809971,0.9914211719002913,46.54014244091939,47.0061715780439,50.10521204273227,50.606939959946054,2.286338620912917,2.309232844239179,0.07688572353512464,0.07765561777087505
8300,ראשון לציון,Knesset_21,21,2019,204949,138817,713,138104,64493.0,67582.0,4983.0,95.0,951.0,137153.0,67.73246027060391,0.513625852741379,99.31138851879743,0.688611481202572,46.69886462376181,47.02266811517065,48.935584776690035,49.274897377381464,3.608150379424202,3.6331687968910633,0.06878873892139258,0.0692657105568234
8400,רחובות,Knesset_21,21,2019,105909,73520,395,73125,32932.0,32783.0,6853.0,122.0,435.0,72690.0,69.41808533741231,0.5372687704026116,99.40512820512821,0.5948717948717949,45.035213675213676,45.30471866831751,44.83145299145299,45.09973861604072,9.371623931623931,9.427706699683588,0.16683760683760684,0.16783601595817857
8500,רמלה,Knesset_21,21,2019,55296,32557,454,32103,18631.0,6898.0,3123.0,3118.0,333.0,31770.0,58.877676504629626,1.3944773781368063,98.96271376506868,1.0372862349313148,58.0350746036196,58.64337425243941,21.487088434102734,21.712307208057915,9.728062797869358,9.830028328611897,9.712487929476996,9.814290210890778
8600,רמת גן,Knesset_21,21,2019,129802,87126,370,86756,31936.0,50892.0,3204.0,232.0,492.0,86264.0,67.12223232307669,0.42467231366067537,99.4328922495274,0.5671077504725899,36.81128682742404,37.02123713252342,58.66107243303057,58.995641287211356,3.6931163262483286,3.714179727348604,0.26741666282447324,0.26894185291662803
8700,רעננה,Knesset_21,21,2019,64703,44309,142,44167,17276.0,24799.0,1865.0,44.0,183.0,43984.0,68.48059595381976,0.3204766525987948,99.58566350442638,0.4143364955736183,39.115176489234045,39.27791924336122,56.148255484864265,56.381866133139326,4.222609640681957,4.24017824663514,0.09962188964611589,0.10003637686431431
8800,שפרעם,Knesset_21,21,2019,28453,13491,211,13280,526.0,4245.0,137.0,8166.0,206.0,13074.0,47.41503532140723,1.56400563338522,98.4487951807229,1.5512048192771084,3.960843373493976,4.023252256386722,31.96536144578313,32.46902248737953,1.0316265060240963,1.047881291112131,61.49096385542169,62.45984396512162
8900,טמרה,Knesset_21,21,2019,22245,13019,68,12951,293.0,1095.0,406.0,10026.0,1131.0,11820.0,58.525511350865365,0.5223135417466779,91.26708362288626,8.732916377113737,2.262373561887113,2.478849407783418,8.454945564049108,9.263959390862944,3.134893058451085,3.4348561759729273,77.41487143849895,84.82233502538071
9000,באר שבע,Knesset_21,21,2019,161391,98993,970,98023,57510.0,32069.0,7186.0,431.0,827.0,97196.0,61.337373211641285,0.9798672633418524,99.15632045540332,0.8436795445966763,58.66990400212195,59.169101609119714,32.71579119186313,32.99415613811268,7.330932536241494,7.393308366599448,0.4396927251767442,0.4434338861681551
9100,נהריה,Knesset_21,21,2019,49909,31409,224,31185,16764.0,12549.0,1485.0,85.0,302.0,30883.0,62.93253721773628,0.7131713839982171,99.03158569825237,0.9684143017476351,53.75661375661376,54.28229122818379,40.240500240500246,40.63400576368876,4.761904761904762,4.80847067966195,0.2725669392336059,0.27523232846549883
9200,בית שאן,Knesset_21,21,2019,14180,9906,63,9843,6622.0,1510.0,1659.0,8.0,44.0,9799.0,69.8589562764457,0.6359781950333132,99.55298181448745,0.44701818551254696,67.27623691963832,67.57832431880803,15.340851366453318,15.409735687315033,16.85461749466626,16.930299010103074,0.081276033729554,0.08164098377385448
9300,זכרון יעקב,Knesset_21,21,2019,16729,12486,41,12445,3583.0,7520.0,1231.0,13.0,98.0,12347.0,74.63685815051707,0.3283677719045331,99.2125351546806,0.7874648453194053,28.7906789875452,29.019194946140765,60.42587384491763,60.90548311330688,9.89152269987947,9.97003320644691,0.10445962233828847,0.10528873410545071
9400,יהוד-מונוסון,Knesset_21,21,2019,23080,17210,73,17137,7777.0,8662.0,603.0,16.0,79.0,17058.0,74.56672443674177,0.4241719930273097,99.5390091614635,0.46099083853649997,45.38133862402988,45.591511314339314,50.54560308105269,50.77969281275648,3.5187022232596137,3.534998241294407,0.09336523312131645,0.09379763160980185
9500,קרית ביאליק,Knesset_21,21,2019,34220,22168,157,22011,10100.0,11015.0,685.0,12.0,199.0,21812.0,64.78082992402105,0.7082280765066763,99.09590659215847,0.9040934078415337,45.886147835173325,46.30478635613424,50.04316023806279,50.49972492206125,3.1120803234746264,3.1404731340546483,0.054518195447730684,0.05501558774986246
9600,קרית ים,Knesset_21,21,2019,36506,21114,227,20887,11211.0,8750.0,670.0,13.0,243.0,20644.0,57.83706787925272,1.0751160367528654,98.83659692631781,1.1634030736821948,53.67453439938718,54.30633598139896,41.89208598649878,42.385196667312535,3.207736869823335,3.245495059097074,0.06223967060851247,0.06297229219143577
9700,הוד השרון,Knesset_21,21,2019,45512,34904,104,34800,9799.0,24098.0,709.0,44.0,150.0,34650.0,76.69186148708033,0.2979601191840477,99.56896551724138,0.43103448275862066,28.158045977011493,28.279942279942276,69.24712643678161,69.54689754689754,2.0373563218390807,2.046176046176046,0.1264367816091954,0.12698412698412698
9800,בנימינה-גבעת עדה,Knesset_21,21,2019,10073,7652,27,7625,2068.0,5398.0,91.0,24.0,44.0,7581.0,75.96545219894767,0.352848928384736,99.42295081967212,0.5770491803278688,27.121311475409836,27.278723123598468,70.79344262295082,71.20432660598865,1.1934426229508197,1.2003693444136658,0.3147540983606557,0.31658092599920856
99999,מעטפות חיצוניות,Knesset_21,21,2019,0,240783,1961,238822,115262.0,96189.0,18134.0,6988.0,2249.0,236573.0,,0.8144262676351736,99.05829446198425,0.9417055380157607,48.26272286472771,48.72153626998855,40.27644019395198,40.65933136917569,7.593102812973679,7.665287247488091,2.926028590330874,2.9538451133476773
7,שחר,Knesset_22,22,2019,517,377,0,377,159.0,153.0,47.0,0.0,18.0,359.0,72.92069632495163,0.0,95.22546419098144,4.774535809018567,42.17506631299735,44.28969359331476,40.58355437665783,42.618384401114206,12.46684350132626,13.09192200557103,0.0,0.0
10,תירוש,Knesset_22,22,2019,332,245,0,245,108.0,8.0,108.0,0.0,21.0,224.0,73.79518072289156,0.0,91.42857142857143,8.571428571428571,44.08163265306123,48.214285714285715,3.2653061224489797,3.571428571428571,44.08163265306123,48.214285714285715,0.0,0.0
11,"ניר ח""ן",Knesset_22,22,2019,406,287,0,287,75.0,141.0,5.0,1.0,65.0,222.0,70.6896551724138,0.0,77.35191637630662,22.64808362369338,26.132404181184672,33.78378378378378,49.12891986062718,63.51351351351351,1.7421602787456445,2.2522522522522523,0.34843205574912894,0.45045045045045046
13,חצבה,Knesset_22,22,2019,502,373,0,373,46.0,290.0,3.0,0.0,34.0,339.0,74.30278884462152,0.0,90.88471849865952,9.115281501340483,12.332439678284182,13.569321533923304,77.7479892761394,85.54572271386431,0.8042895442359249,0.8849557522123894,0.0,0.0
15,נועם,Knesset_22,22,2019,308,228,1,227,170.0,15.0,40.0,0.0,2.0,225.0,74.02597402597402,0.43859649122807015,99.11894273127754,0.881057268722467,74.8898678414097,75.55555555555556,6.607929515418502,6.666666666666667,17.62114537444934,17.77777777777778,0.0,0.0
16,בית ניר,Knesset_22,22,2019,437,347,0,347,13.0,327.0,1.0,4.0,2.0,345.0,79.40503432494279,0.0,99.42363112391931,0.5763688760806917,3.7463976945244957,3.768115942028986,94.23631123919309,94.78260869565217,0.2881844380403458,0.2898550724637681,1.1527377521613833,1.1594202898550725
18,שדה משה,Knesset_22,22,2019,397,305,2,303,84.0,199.0,2.0,0.0,18.0,285.0,76.82619647355163,0.6557377049180327,94.05940594059405,5.9405940594059405,27.722772277227726,29.47368421052631,65.67656765676567,69.82456140350877,0.6600660066006601,0.7017543859649122,0.0,0.0
21,באר אורה,Knesset_22,22,2019,574,418,1,417,122.0,281.0,8.0,3.0,3.0,414.0,72.82229965156795,0.23923444976076555,99.28057553956835,0.7194244604316548,29.256594724220626,29.468599033816425,67.38609112709833,67.8743961352657,1.9184652278177456,1.932367149758454,0.7194244604316548,0.7246376811594203
22,מקווה ישראל,Knesset_22,22,2019,150,95,0,95,31.0,63.0,1.0,0.0,0.0,95.0,63.33333333333333,0.0,100.0,0.0,32.631578947368425,32.631578947368425,66.3157894736842,66.3157894736842,1.0526315789473684,1.0526315789473684,0.0,0.0
23,אמציה,Knesset_22,22,2019,195,143,0,143,96.0,37.0,4.0,0.0,6.0,137.0,73.33333333333333,0.0,95.8041958041958,4.195804195804196,67.13286713286713,70.07299270072993,25.874125874125873,27.00729927007299,2.797202797202797,2.9197080291970803,0.0,0.0
24,לכיש,Knesset_22,22,2019,562,465,2,463,44.0,407.0,1.0,2.0,9.0,454.0,82.74021352313167,0.43010752688172044,98.0561555075594,1.9438444924406046,9.503239740820735,9.691629955947137,87.90496760259178,89.64757709251101,0.21598272138228944,0.22026431718061676,0.4319654427645789,0.4405286343612335
26,ראש פינה,Knesset_22,22,2019,2404,1730,3,1727,561.0,1106.0,36.0,13.0,11.0,1716.0,71.96339434276207,0.17341040462427745,99.36305732484077,0.6369426751592357,32.48407643312102,32.69230769230769,64.04169079328315,64.45221445221445,2.0845396641574987,2.097902097902098,0.7527504342790967,0.7575757575757576
27,שדות מיכה,Knesset_22,22,2019,268,187,1,186,91.0,18.0,56.0,0.0,21.0,165.0,69.77611940298507,0.53475935828877,88.70967741935483,11.29032258064516,48.924731182795696,55.15151515151515,9.67741935483871,10.909090909090908,30.107526881720432,33.939393939393945,0.0,0.0
