סמל היישוב,שם יישוב,"מספר מקבלי דמי אבטלה 
(סה""כ שנתי)","אחוז מקבלי דמי אבטלה מבני 67-20
(שנתי)","מקבלי דמי אבטלה 
(ממוצע חודשי) סה""כ","מקבלי דמי אבטלה 
(ממוצע חודשי) גברים","אחוז מקבלי דמי אבטלה מבני 67-20
(ממוצע חודשי)","גיל ממוצע של מקבלי דמי אבטלה
(לא כולל חיילים)","דמי אבטלה ממוצעים ליום
(ש""ח)","ימי זכאות לדמי אבטלה
(ממוצע שנתי)","ניצול ימי אבטלה בשנה 
(ממוצע שנתי)","ניצול ימי אבטלה בשנה 
(חציון שנתי)","מקבלי הכשרה מקצועית
סה""כ","מקבלי קצבאות זקנה ושאירים סה""כ (סוף שנה)",אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים (סוף שנה),"מקבלי גמלת הבטחת הכנסה (נפשות, במשך השנה)",מקבלי גמלאות סיעוד (סוף שנה),מקבלי גמלאות נכות כללית (סוף שנה),מקבלי גמלאות ניידות (סוף שנה),מקבלי גמלאות נכות מעבודה ותלויים (סוף שנה),"אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית","אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים מכבי","אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים מאוחדת","אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים לאומית","מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) סה""כ",מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 2-1 ילדים במשפחה,מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 4-3 ילדים במשפחה,מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 5 ילדים ויותר במשפחה,"מספר ילדים שבגינם שולמו קצבאות סה""כ",מספר ילדים שבגינם שולמו קצבאות במשפחות עם 2-1 ילדים,מספר ילדים שבגינם שולמו קצבאות במשפחות עם 4-3 ילדים,מספר ילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר
76,כפר גלעדי,429,3.38,131,64.33,1.05,36.80,221.19,141.73,71.70,63,..                                                ,"1,216",11.02,135,153,419,41,15,33.20,30,29.60,7.20,"3,228","1,236","1,276",716,"10,309","1,867","4,458","3,984"
"1,263",כפר ורדים,107,3.39,34,16.25,1.08,43.05,257.95,152.62,76.76,57,-                                                 ,"1,022",3.62,42,117,126,17,19,53.30,37.80,6.50,2.30,560,420,135,..                                                ,"1,071",606,435,30
507,כפר יאסיף,283,4.43,91.25,40.83,1.44,39.49,176.76,141.23,79.24,71,-                                                 ,"1,062",18.55,379,302,419,57,44,78.90,7.80,2.80,10.40,"1,349",988,350,11,"2,695","1,516","1,121",58
168,כפר יונה,735,4.43,219.17,89,1.36,40.60,241.37,148.26,71.07,58,..                                                ,"2,723",9.40,199,484,728,71,71,50.40,33,9.20,7.50,"2,701","1,676",952,73,"5,985","2,532","3,049",404
508,כפר כמא,57,2.67,17,..                                                ,0.80,39.98,222.65,136.78,70.28,54,-                                                 ,452,13.27,17,139,128,18,20,96.10,2.80,1,0.20,447,354,92,..                                                ,823,526,292,5
509,כפר כנא,399,2.93,110.67,55.17,0.82,37.95,180.28,138.57,66.13,50,-                                                 ,"1,279",38.15,"1,051",683,866,107,67,75.20,4.70,18.80,1.20,"3,432","1,963","1,312",157,"8,178","2,980","4,376",822
510,כפר מנדא,402,3.34,125.33,73.42,1.06,38.50,172.26,143.08,77.20,69,-                                                 ,"1,048",32.16,"1,422",499,749,83,49,75.70,7.30,10.30,6.60,"3,336","2,013","1,224",99,"7,657","3,069","4,060",528
"6,900",כפר סבא,"2,070",3.84,652.50,260.75,1.21,42.65,262.37,154.48,75.95,67,..                                                ,"19,523",8.99,459,"3,561","3,009",396,318,55.30,35,7.60,2.10,"12,369","8,335","3,826",208,"26,004","12,721","12,137","1,146"
634,כפר קאסם,206,1.45,56.17,27.75,0.40,40.35,187.19,140.58,62.69,47,-                                                 ,"1,191",22.59,367,574,930,100,84,86.50,0.50,6.30,6.60,"3,733","2,317","1,260",156,"8,507","3,496","4,145",866
654,כפר קרע,407,3.43,129.25,59.08,1.10,38.35,197.95,137.59,76.65,67,-                                                 ,"1,275",16.86,422,692,656,79,56,63.70,7.60,20.70,8,"2,716","1,730",917,69,"6,005","2,626","3,006",373
267,כפר שמריהו,16,1.56,..                                                ,..                                                ,-                                                 ,41.19,256.16,136.14,57.31,52,-                                                 ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,199,158,39,2,382,245,124,13
47,כפר תבור,119,4.88,36.58,14.08,1.50,42.44,239.99,151.08,73,67,-                                                 ,578,2.42,13,45,93,20,13,79.10,13.40,6.30,1.20,326,198,121,7,733,305,390,38
"1,139",כרמיאל,"1,250",4.70,401.67,161.25,1.53,42.34,204.38,150.92,77.80,67,..                                                ,"9,511",32.70,"1,153","2,925","1,733",185,190,52,35.50,7,5.50,"6,394","4,658","1,523",213,"13,019","6,863","4,892","1,264"
"1,271",להבים,104,2.63,32.17,10,0.82,40.83,238.47,147.05,73.46,59.50,-                                                 ,"1,152",1.56,17,189,103,18,37,70,25,2.10,2.80,614,423,185,6,"1,235",614,588,33
"7,000",לוד,"1,658",3.78,503.83,231.58,1.16,40.66,204.65,150.09,73.10,57,..                                                ,"10,035",31.08,"3,192","4,243","3,059",344,327,59.80,21,9,10.20,"11,448","6,780","3,609","1,059","28,190","10,070","12,071","6,049"
52,לוזית,262,3.97,77.33,31.50,1.16,38.62,214.66,139.75,69.45,54,-                                                 ,"1,190",3.87,149,148,294,43,46,66.30,19.10,6.60,8.10,"1,374",857,483,34,"3,038","1,292","1,560",186
"1,060",לקיה,273,3.87,89.50,56.75,1.30,35.51,190.54,137.46,77.15,67,-                                                 ,458,58.73,"2,367",218,417,42,11,65.20,7.90,15.10,11.80,"1,587",450,533,604,"6,256",689,"1,880","3,687"
"1,015",מבשרת ציון,504,3.55,150.08,72.67,1.06,38.82,233.43,138.40,70.40,58,..                                                ,"4,069",4.37,238,632,613,96,98,44.80,21.40,31.60,2.30,"3,509","2,131","1,197",181,"8,169","3,216","3,928","1,025"
481,מגאר,658,4.44,192.83,75.92,1.32,38.35,169.22,138.74,68.81,55,..                                                ,"1,480",26.22,"1,286",664,"1,395",118,63,60.80,6.80,13.10,19.30,"3,493","2,385","1,066",42,"7,243","3,583","3,437",223
516,מג'ד אל-כרום,397,4.23,127,61.17,1.37,39.38,176.49,145.14,78.58,67,-                                                 ,875,35.20,498,627,769,87,90,76.80,0.50,18.40,4.40,"3,778","2,624","1,083",71,"7,837","3,911","3,552",374
65,מגדל,174,3.58,50.08,25.42,1.05,37.43,170.35,137.42,68.64,50,-                                                 ,397,36.27,241,203,343,32,20,83.10,0.90,15.10,0.90,"1,275",764,453,58,"2,977","1,150","1,522",305
874,מגדל העמק,939,6.33,282.92,122.58,1.94,41.24,195.12,147.73,72.56,58,-                                                 ,"4,460",32.31,919,"1,504","1,505",118,110,67,26,0.60,6.40,"3,943","2,639","1,060",244,"8,786","3,893","3,459","1,434"
"4,201",מג'דל שמס,264,3.71,82.08,39.17,1.16,39.77,175.49,143.65,75.69,67.50,-                                                 ,860,45.23,288,345,470,53,21,40.30,18.80,9.30,31.60,"1,590","1,221",362,7,"3,025","1,855","1,132",38
"3,797",מודיעין עילית,"1,163",4.18,305.67,83.58,1.12,33.88,161.15,138.35,61.82,48,-                                                 ,888,14.75,720,276,"1,242",97,13,31.40,18.20,32.70,17.60,"9,223","1,812","1,891","5,520","46,677","2,676","6,728","37,273"
"1,200",מודיעין-מכבים-רעות,"1,868",3.37,552.83,215.25,1.01,41.66,255.91,148.15,69.76,54,..                                                ,"8,881",6.33,156,"1,579","1,457",166,181,36.10,46.50,14.30,3.20,"10,849","6,719","3,806",324,"24,210","10,034","12,422","1,754"
28,מזכרת בתיה,122,2.87,38.25,13.42,0.90,40.22,267.54,154.78,76.19,61,-                                                 ,"1,015",1.18,25,208,143,37,26,63.60,24.40,11.10,0.90,968,556,395,17,"2,215",860,"1,263",92
517,מזרעה,106,4.10,33.92,14.92,1.32,38.69,179.96,144.26,77.80,67,-                                                 ,317,26.50,170,94,143,24,21,94.20,0.80,1.40,3.60,592,443,143,6,"1,157",671,456,30
43,מטולה,76,6.67,21.25,..                                                ,1.89,36.24,192.98,130.95,63.50,56.50,-                                                 ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,162,105,54,3,359,165,177,17
"1,268",מיתר,213,3.63,65.83,29.50,1.14,39.35,258.02,144.96,72.53,59,-                                                 ,"1,032",2.52,20,131,145,35,44,64.40,31.20,2,2.40,920,647,257,16,"1,885",966,833,86
48,מנחמיה,162,3.57,50.33,17.67,1.12,37.64,244.36,140.43,73.12,64.50,-                                                 ,498,3.82,18,61,135,8,6,84.30,14,1.30,0.40,"1,017",630,317,70,"2,372",930,"1,057",385
"4,203",מסעדה,116,5.14,32.92,15.58,1.47,39.16,171.05,139.96,67.90,54.50,-                                                 ,281,47.69,146,143,152,24,11,60.20,10.70,3.40,25.60,620,429,181,10,"1,305",663,592,50
518,מעיליא,44,2.28,13.25,..                                                ,0.69,39.75,176.94,139.82,69.50,61.50,-                                                 ,430,10.47,32,184,73,17,22,73.70,2.30,17.70,6.40,360,275,83,..                                                ,687,414,263,10
"3,616",מעלה אדומים,860,4.05,258.75,113.17,1.22,38.96,208.34,140.61,70.43,53,..                                                ,"4,109",18.16,333,"1,030",951,112,138,43.60,22.40,28.90,5.10,"5,453","3,147","1,961",345,"13,170","4,726","6,513","1,931"
"3,608",מעלה אפרים,42,6.20,13.33,..                                                ,2.00,35.07,205.83,135.18,74.62,74,-                                                 ,..                                                ,..                                                ,42,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,..                                                ,233,148,53,32,606,232,172,202
"1,327",מעלה עירון,350,3.77,121.33,64.17,1.33,40.47,178.46,150.10,85.77,72,-                                                 ,"1,727",11.12,760,610,496,52,60,70.50,2.20,27,0.30,"2,321","1,441",803,77,"5,228","2,185","2,642",401
"1,063",מעלות-תרשיחא,696,5.27,223.50,94.58,1.70,42.23,202.10,151.69,76.70,59,..                                                ,"3,564",38.13,594,936,761,81,65,60.20,12.30,19.70,7.80,"2,998","2,066",785,147,"6,488","3,060","2,568",860
99,מצפה רמון,132,4.46,39.67,17.83,1.35,37.72,202.71,139.21,70.23,58,-                                                 ,490,39.80,200,143,255,23,11,63.80,34.10,1.40,0.70,"1,042",620,285,137,"2,698",935,951,812
66,מרחביה (קיבוץ),180,3.68,57.17,34.42,1.18,38.19,192.29,135.61,74.88,67,-                                                 ,566,33.39,303,282,337,35,31,85,1.50,13,0.50,"1,166",713,410,43,"2,683","1,102","1,358",223
520,משהד,114,2.30,31.50,18.50,0.64,39.40,186.25,138.83,66,58,-                                                 ,682,20.09,303,191,335,41,27,84.10,0.90,10.20,4.80,"1,319",672,555,92,"3,400","1,022","1,881",497
"9,100",נהרייה,"1,721",4.68,531.08,216,1.48,41.21,209.17,147.14,73.94,64,..                                                ,"11,574",24.62,"2,506","2,705","2,216",231,342,53.10,29.10,8.30,9.50,"8,201","5,888","2,113",200,"16,662","8,748","6,775","1,139"
55,נוגה,187,4.14,49.17,19.42,1.09,37.50,211.03,127.59,60.32,50,..                                                ,975,2.15,40,161,228,29,30,76.70,17,1.70,4.60,853,583,247,23,"1,812",891,795,126
15,נועם,702,3.56,219.25,95.42,1.13,40.83,255.72,147.07,74.17,63.50,..                                                ,"4,015",3.44,159,607,636,82,78,62,30.50,5.20,2.20,"3,169","2,084","1,018",67,"6,795","3,153","3,264",378
"1,061",נוף הגליל,"1,439",5.75,451.08,164.25,1.82,42.64,190.84,155.82,75.77,63,..                                                ,"8,327",42.63,"2,399","3,062","2,074",238,37,59,27.60,7.50,5.90,"5,561","4,289","1,149",123,"10,714","6,332","3,642",740
522,נחף,250,3.22,78.58,45.25,1.03,38.32,182.44,138.16,74.54,66,-                                                 ,635,33.23,595,373,651,75,36,51.80,5.50,34,8.70,"2,060","1,183",757,120,"4,963","1,796","2,523",644
69,ניר עוז,212,2.60,65.42,45.17,0.82,34.09,176.33,131.45,70.30,54,-                                                 ,311,56.59,"2,808",138,203,11,1,79.40,1.10,5.80,13.70,254,35,113,106,"1,111",55,407,649
"7,200",נס ציונה,968,3.53,292.83,114.67,1.07,42.28,253.15,151.86,71.99,56,..                                                ,"6,382",8.54,326,"1,339",915,151,166,43.90,41.60,13,1.50,"5,522","3,555","1,882",85,"11,874","5,406","5,997",471
"7,300",נצרת,"1,509",3.23,469.33,244.33,1.01,40.23,187.85,144.65,76.26,67,-                                                 ,"6,922",33.55,"4,031","3,110","3,310",347,422,63.80,14.70,13.10,8.40,"11,420","7,588","3,572",260,"24,583","11,599","11,612","1,372"
"2,500",נשר,493,3.46,149.50,68.92,1.05,40.97,223.12,141.19,72.15,59,-                                                 ,"4,264",25.98,428,895,859,90,111,47.80,42.20,3.90,6,"3,049","2,267",760,22,"5,889","3,381","2,390",118
246,נתיבות,"1,448",6.18,414.25,164.25,1.86,36.62,186.63,137.78,67.82,54,..                                                ,"2,924",29.99,"1,326","1,107","1,634",114,105,55,31.60,12.10,1.30,"5,140","2,484","1,709",947,"15,271","3,674","5,817","5,780"
"7,400",נתניה,"5,605",4.42,"1,740.67",749.17,1.40,41.44,215.73,149.79,74.60,61,..                                                ,"38,485",22.05,"4,026","10,673","7,730",882,739,42.50,33,10,14.60,"29,418","18,679","9,152","1,587","67,231","28,173","29,974","9,084"
525,סאג'ור,119,4.22,38.58,13.58,1.38,34.65,171.15,124.98,76.62,71,-                                                 ,270,12.22,71,138,211,13,9,31.90,9.10,39.90,19.20,670,497,165,8,"1,316",742,532,42
587,סביון,41,1.84,13.33,..                                                ,0.60,40,282.46,139.51,74.98,58,-                                                 ,715,0.84,..                                                ,71,52,21,9,23.40,64.80,8.50,3.20,341,238,96,7,715,358,319,38
"7,500",סח'נין,829,4.24,249.75,112.67,1.29,37.66,169.93,137.66,73.00,58,..                                                ,"1,813",39.44,"2,051","1,209","1,301",127,126,73.40,0.60,19.30,6.70,"4,984","3,217","1,658",109,"10,941","4,965","5,407",569
"4,501",ע'ג'ר,72,4.46,20.42,..                                                ,1.28,38.86,178.47,139.18,70.47,63.50,-                                                 ,101,63.37,45,37,67,13,1,91.60,8.10,0.10,0.20,422,248,165,9,965,377,542,46
666,עומר,112,2.84,33.58,13,0.86,40.06,234.43,147.30,68.50,50,-                                                 ,"1,539",2.21,21,210,186,45,56,65,27.80,3.40,3.80,"1,048",633,320,95,"2,599",967,"1,014",618
32,עוצם,98,3.50,34.50,13.75,1.23,43.90,264.83,156.19,85.95,74,-                                                 ,662,1.36,..                                                ,118,69,22,13,55.60,31.40,10,3,555,362,190,..                                                ,"1,177",548,613,16
530,עיילבון,136,3.85,37.58,18.17,1.06,38.21,189.75,135.67,65.52,53.50,-                                                 ,591,20.98,163,259,274,26,27,67.40,4.20,12.40,16,736,507,211,18,"1,547",790,664,93
511,עילוט,123,2.46,34.42,22.33,0.70,41.38,168.08,145.83,68.40,57,-                                                 ,365,36.71,497,199,360,48,59,86.20,2.10,11.20,0.60,"1,282",724,508,50,"3,075","1,115","1,692",268
74,עין הוד,73,6.57,23.75,10.17,2.16,40.15,243.24,147.94,78.41,72,-                                                 ,78,1.28,..                                                ,4,33,5,4,72.10,14,12.30,1.60,166,93,66,7,399,141,223,35
532,עין מאהל,259,3.12,75.08,44.58,0.92,38.84,183.91,135.26,68.52,66,..                                                ,726,43.11,475,383,577,56,40,65.40,0.50,33.70,0.30,"2,052","1,306",711,35,"4,525","1,997","2,345",183
"4,502",עין קנייא,64,4.82,17.83,10.17,1.36,40.39,193.38,139.92,66.41,54,-                                                 ,154,57.79,96,74,90,7,7,30.60,5,61.50,2.90,366,275,88,..                                                ,722,431,276,15
"7,600",עכו,"1,625",5.42,475.58,205.08,1.62,40.11,189.00,142.61,70.20,54,..                                                ,"7,704",34.24,"3,357","2,014","2,433",230,221,60.20,10.90,10.60,18.30,"8,242","5,771","2,281",190,"16,972","8,538","7,404","1,030"
"3,660",עמנואל,101,5.04,24.92,10.50,1.28,34.22,169.50,132.47,56.69,45,-                                                 ,189,16.93,91,31,153,3,6,49.20,6.40,4.80,39.60,886,392,299,195,"2,836",589,"1,031","1,216"
534,עספיא,350,4.34,108.67,48.67,1.36,38.96,189.83,141.13,74.67,61,..                                                ,"1,222",18.90,229,429,483,35,39,36.50,4.60,32.90,26,864,533,319,12,"1,950",871,"1,017",62
"7,700",עפולה,"2,031",6.00,615.08,248.58,1.85,40.11,193.16,147.01,72.15,55,..                                                ,"9,258",28.13,"1,948","2,649","3,000",259,220,79.10,12.80,6,2.10,"6,193","4,066","1,865",262,"13,682","6,085","6,076","1,521"
531,עראבה,575,3.77,183.92,93.58,1.23,37.03,174.27,132.01,77.53,67,-                                                 ,"1,474",33.72,"1,619",833,"1,034",111,75,48.20,4.60,27.30,20,"4,078","2,463","1,477",138,"9,383","3,786","4,877",720
"2,560",ערד,759,5.41,249.67,104.33,1.79,40.47,187.41,151.83,79.88,67,..                                                ,"4,197",40.05,929,"1,382","1,486",109,133,32.80,57.70,0.70,8.70,"4,621","2,596","1,166",859,"12,987","3,806","3,915","5,266"
637,ערערה,391,2.64,125,60.33,0.85,39.79,188.59,147.64,76.88,67,-                                                 ,"1,386",18.61,674,888,667,94,62,67.50,5.10,24.90,2.60,"2,924","1,809","1,035",80,"6,606","2,750","3,424",432
"1,192",ערערה-בנגב,326,3.76,97.92,74.17,1.16,32.56,201.39,124.20,71.44,58,-                                                 ,415,62.17,"3,342",198,568,47,11,77.80,3.90,13.60,4.70,"2,593",913,868,812,"9,303","1,373","3,032","4,898"
53,עתלית,65,2.28,17.25,..                                                ,0.61,38.09,226.50,135.82,61.38,51,-                                                 ,388,3.09,..                                                ,40,81,7,4,80.60,16.70,1.20,1.40,531,380,144,7,"1,084",591,455,38
537,פוריידיס,313,3.88,92.58,49.50,1.16,40.90,206.62,148.56,71.23,62,-                                                 ,761,21.94,116,409,444,42,41,81.70,10.20,7.70,0.40,"2,047","1,264",724,59,"4,628","1,936","2,370",322
535,פסוטה,76,3.66,24.08,..                                                ,1.17,41.12,205.18,147.32,78.14,80,-                                                 ,372,21.24,29,130,90,12,16,59.30,12.30,19.30,9,409,294,109,6,820,438,350,32
536,פקיעין (בוקייעה),121,3.14,35.25,17.67,0.92,39.51,196.18,144.25,70.21,61,-                                                 ,565,15.93,80,190,182,24,19,65.70,6.40,2,25.90,863,675,184,..                                                ,"1,623","1,021",582,20
"7,800",פרדס חנה-כרכור,"1,101",4.44,355.75,145.33,1.44,41.30,230.36,150.71,77.93,69,..                                                ,"5,440",13.25,419,"1,323","1,255",160,125,54.80,26.40,16.70,2.10,"4,605","2,935","1,542",128,"10,157","4,449","4,981",727
171,פרדסייה,177,4.17,52.42,21.92,1.24,40.94,254.90,146.05,71.16,54,-                                                 ,916,2.40,17,102,138,32,24,50.90,32.30,5.70,11.10,539,355,176,8,"1,136",530,558,48
"7,900",פתח תקווה,"5,307",3.86,"1,629.25",664.50,1.19,41.70,233.62,151.45,73.71,62,..                                                ,"40,919",15.69,"2,210","10,004","7,586",901,872,54.10,34.10,7.90,4,"31,724","20,342","9,929","1,453","71,300","30,754","32,344","8,202"
"8,000",צפת,885,4.89,253.92,101.25,1.42,37.25,170.45,140.59,67.56,51,-                                                 ,"3,590",26.24,"1,993","1,065","2,143",116,106,45.10,20.60,14.50,19.80,"5,974","3,048","1,777","1,149","17,794","4,553","6,009","7,232"
"3,557",קדומים,63,3.11,21.17,..                                                ,1.04,40.73,220.38,155.43,80.38,71,-                                                 ,380,11.05,24,47,68,12,7,49.70,17.70,3.20,29.40,716,270,272,174,"2,368",402,955,"1,011"
195,קדימה-צורן,274,2.03,84.33,36.17,0.63,41.58,251.27,149.87,74.22,61,-                                                 ,"1,935",8.48,142,343,530,55,66,50.70,38.30,7.70,3.30,"1,867","1,282",522,63,"3,873","1,846","1,664",363
638,קלנסווה,388,2.90,120.58,67.75,0.91,39.48,189.26,148.03,75.05,67,-                                                 ,"1,197",22.06,658,678,901,77,73,78.30,16.90,1.10,3.70,"3,518","1,994","1,326",198,"8,572","3,048","4,437","1,087"
"4,100",קצרין,277,6.25,90.67,40.92,2.07,41.13,204.08,155.41,79.57,71,..                                                ,"1,288",33.39,172,324,370,22,28,48.10,28.80,1,22.20,"1,010",694,249,67,"2,208","1,015",819,374
"2,620",קריית אונו,783,3.31,237.50,93.42,1.02,41.98,274.95,149.72,72.72,62,..                                                ,"6,301",7.74,164,"1,326",812,126,87,40.40,49,4.80,5.80,"4,763","3,163","1,545",55,"10,145","4,945","4,887",313
"3,611",קריית ארבע,131,3.65,36.58,18.92,1.02,38.62,191.13,138.49,65.11,54,..                                                ,705,33.62,151,188,235,20,14,14.20,4.90,78.60,2.30,"1,337",611,413,313,"4,154",909,"1,411","1,834"
"6,800",קריית אתא,"1,478",4.26,480.08,197.75,1.39,41.18,206.07,150.56,79.10,69,..                                                ,"10,491",23.97,"1,423","3,228","2,709",288,312,57.70,31.30,6.30,4.70,"7,048","4,781","2,042",225,"15,081","7,187","6,603","1,291"
"9,500",קריית ביאליק,"1,127",4.52,370.75,153.08,1.50,42.15,206.49,151.07,79.89,70,..                                                ,"8,811",19.19,896,"2,567","1,793",212,255,62,31.60,3.20,3.20,"5,095","3,650","1,386",59,"10,182","5,498","4,357",327
"2,630",קריית גת,"2,144",6.31,678.83,276.75,2.04,40.64,197.51,150.27,77.08,67,..                                                ,"8,116",32.04,"2,350","3,117","2,501",252,266,49.70,24.80,11.30,14.10,"7,925","4,847","2,387",691,"19,365","7,307","7,873","4,185"
"2,300",קריית טבעון,347,3.32,116.08,46,1.13,41.50,234.65,147.67,81.49,69,-                                                 ,"3,275",6.08,91,523,540,79,70,58.90,39,1.30,0.80,"1,821","1,243",536,42,"3,810","1,876","1,692",242
"9,600",קריית ים,980,4.17,328.83,145.67,1.42,42.77,200.49,156.58,82.47,72,..                                                ,"9,657",32.55,"1,525","3,650","2,055",201,214,61.40,30.10,3.30,5.10,"5,665","4,210","1,363",92,"11,091","6,212","4,350",529
"1,137",קריית יערים,74,2.76,22.83,..                                                ,0.85,36.77,207.48,147.99,74.41,66,-                                                 ,236,11.02,19,37,117,3,-                                                 ,5.70,34,58.10,2.10,694,247,237,210,"2,466",386,817,"1,263"
"8,200",קריית מוצקין,"1,178",4.41,384.25,152.67,1.46,41.69,210.84,149.81,79.41,70,..                                                ,"10,489",19.20,901,"3,090","1,783",212,236,55.60,38.70,2.90,2.80,"5,173","3,766","1,352",55,"10,251","5,657","4,302",292
"1,034",קריית מלאכי,895,6.44,268.50,107.92,1.95,38.21,188.05,142.12,71.76,57,..                                                ,"2,748",26.09,"1,144","1,052","1,215",107,137,63.80,11.10,3.70,21.40,"3,990","2,228","1,375",387,"10,179","3,368","4,569","2,242"
78,קריית ענבים,246,5.14,72.75,37.58,1.56,35.13,230.05,137.39,70.20,58.50,-                                                 ,208,6.25,46,22,161,14,11,31.90,25.40,20.20,22.40,"1,097",419,371,307,"3,708",634,"1,269","1,805"
469,קריית עקרון,231,3.62,63.50,29.17,0.99,40.67,210.87,150.13,64.92,50,-                                                 ,"1,568",13.97,257,537,437,53,69,71.80,9.30,16.80,2,"1,413",829,507,77,"3,353","1,243","1,683",427
"2,800",קריית שמונה,904,6.59,288.42,134.08,2.11,41.67,193.14,147.08,77.25,67,..                                                ,"3,478",24.58,688,"1,037","1,490",116,108,72.20,15.80,0.60,11.50,"3,482","2,339","1,016",127,"7,534","3,528","3,321",685
"3,640",קרני שומרון,184,3.69,56.17,25.83,1.13,39.02,219.22,145.99,73.73,62.50,-                                                 ,871,14.93,37,116,224,24,19,35,28.20,4.10,32.80,"1,147",536,423,188,"3,291",800,"1,434","1,057"
543,ראמה,189,3.94,57.25,26.42,1.20,39.19,178.11,142.27,72.98,54,-                                                 ,995,23.32,184,532,366,29,28,60.70,14.50,18.90,5.90,"1,137",822,292,23,"2,332","1,279",926,127
"2,640",ראש העין,"1,970",4.66,596,227.33,1.42,40.12,241.47,145.43,72.34,61,..                                                ,"6,218",8.35,445,"1,282","1,650",169,153,54.50,33.30,7.40,4.70,"5,156","3,230","1,632",294,"11,806","4,799","5,352","1,655"
26,ראש פינה,836,2.46,262.25,105.67,0.77,40.46,233.84,150.08,75.36,65,-                                                 ,"7,200",3.83,375,"1,243","1,035",147,115,59.40,19.30,17.80,3.50,"6,257","3,630","2,334",293,"14,831","5,498","7,701","1,632"
"8,300",ראשון לציון,"5,896",3.89,"1,836.83",731.75,1.22,41.10,230.99,147.30,74.50,62,..                                                ,"45,635",14.98,"2,097","11,471","7,200","1,060","1,052",40.60,45.60,8.90,4.90,"30,924","21,655","8,693",576,"63,413","32,377","27,766","3,270"
"1,161",רהט,"1,391",3.90,427.42,209.92,1.23,34.40,175.32,132.42,73.59,60,..                                                ,"1,806",51.22,"4,723",943,"2,298",255,95,79.60,1.70,6.10,12.50,"10,791","4,499","3,946","2,346","34,122","6,859","13,606","13,657"
"8,400",רחובות,"3,009",3.78,864.25,356.42,1.09,40.42,235.25,147.13,68.14,54,..                                                ,"22,363",14.31,"1,926","5,639","4,250",499,495,49.80,23.70,23.50,3,"17,575","10,548","5,834","1,193","42,314","16,190","19,060","7,064"
542,ריינה,258,2.25,75.17,43.25,0.66,42.40,193.80,152.69,71.28,57.50,-                                                 ,"1,085",30.97,598,497,718,62,71,64.10,13.60,17.80,4.40,"2,381","1,502",802,77,"5,264","2,222","2,632",410
922,רכסים,264,4.39,69.67,24.42,1.18,34.23,171.33,135.61,61.64,48,-                                                 ,618,10.19,329,119,348,29,10,44.20,32.40,19.80,3.60,"1,910",784,555,571,"6,676","1,168","1,920","3,588"
"8,500",רמלה,"1,614",3.61,483,205.08,1.09,40.86,210.94,147.99,71.28,57,..                                                ,"10,062",24.96,"1,735","4,194","3,233",341,375,63.30,23.50,9,4.10,"11,586","7,055","3,881",650,"27,139","10,671","12,845","3,623"
"8,600",רמת גן,"3,980",3.74,"1,153.42",482.25,1.10,40.02,264.16,141.84,67.82,55,..                                                ,"27,145",8.96,985,"6,538","4,349",633,511,39,49.50,6,5.40,"18,855","13,397","5,063",395,"38,716","20,462","16,065","2,189"
"2,650",רמת השרון,757,3.00,232.33,81.33,0.92,42.91,284.69,154.34,72.97,61,-                                                 ,"8,905",4.39,160,"1,285",949,160,121,31.80,62.20,3.60,2.50,"5,777","3,917","1,723",137,"12,296","6,055","5,431",810
122,רמת ישי,202,4.41,61.50,21.42,1.34,40.99,240.66,146.25,71.21,57.50,-                                                 ,"1,172",2.73,43,133,177,22,42,60.30,37.60,0.70,1.40,854,573,267,14,"1,817",875,860,82
"8,700",רעננה,"1,462",3.41,443.83,196.50,1.04,42.20,264.95,151.58,72.31,57,..                                                ,"13,943",5.52,253,"1,816","1,853",325,239,35.40,56,6.50,2.10,"10,508","6,994","3,212",302,"22,706","10,667","10,378","1,661"
913,שבלי - אום אל-גנם,127,3.58,41.17,18.75,1.17,38.90,188.08,140.79,77.24,67,-                                                 ,408,39.71,163,221,223,30,14,94.80,1.80,3.20,0.10,968,558,370,40,"2,298",857,"1,231",210
"1,286",שגב-שלום,176,3.20,52.25,29.08,0.98,35.76,177.31,138.79,70.07,52,..                                                ,305,52.13,"1,554",87,311,31,4,74.70,0.70,24.20,0.30,"1,471",539,526,406,"5,089",798,"1,852","2,439"
